time,latitude,longitude,VHM0,VHM0_SW1,VHM0_SW2,VHM0_WW
2021-07-01,41.10416793823242,11.458333969116211,2.193,0.611,0.19000001,2.0540001
2021-07-01,41.10416793823242,11.500000953674316,2.1910002,0.54,0.43800002,2.016
2021-07-01,41.10416793823242,11.541667938232422,2.186,0.54300004,0.44200003,1.9980001
2021-07-01,41.10416793823242,11.583333969116211,2.177,0.56600004,0.44200003,1.978
2021-07-01,41.10416793823242,11.625000953674316,2.1650002,0.568,0.44000003,1.9660001
2021-07-01,41.10416793823242,11.666667938232422,2.1520002,0.57000005,0.43400002,1.9390001
2021-07-01,41.10416793823242,11.708333969116211,2.137,0.57000005,0.47900003,1.8970001
2021-07-01,41.10416793823242,11.750000953674316,2.1200001,0.80100006,0.483,1.7950001
2021-07-01,41.10416793823242,11.791667938232422,2.102,0.79600006,0.485,1.7750001
2021-07-01,41.10416793823242,11.833333969116211,2.0830002,1.0040001,0.407,1.715
2021-07-01,41.10416793823242,11.875000953674316,2.061,0.998,0.39800003,1.6850001
2021-07-01,41.10416793823242,11.916667938232422,2.038,0.86200005,0.661,1.6150001
2021-07-01,41.10416793823242,11.958333969116211,2.012,0.851,0.656,1.593
2021-07-01,41.10416793823242,12.000000953674316,1.9850001,1.138,0.43600002,1.488
2021-07-01,41.10416793823242,12.041667938232422,1.9560001,1.3260001,0.29200003,1.3570001
2021-07-01,41.10416793823242,12.083333969116211,1.927,1.3700001,0.314,1.299
2021-07-01,41.10416793823242,12.125000953674316,1.8970001,1.343,0.31100002,1.2850001
2021-07-01,41.10416793823242,12.166667938232422,1.8670001,1.33,0.279,1.263
2021-07-01,41.10416793823242,12.208333969116211,1.8360001,1.297,0.296,1.2420001
2021-07-01,41.10416793823242,12.250000953674316,1.8050001,1.322,0.29000002,1.171
2021-07-01,41.10416793823242,12.291667938232422,1.774,1.3590001,0.284,1.079
2021-07-01,41.10416793823242,12.333333969116211,1.7420001,1.3670001,0.12100001,1.056
2021-07-01,41.10416793823242,12.375000953674316,1.71,1.3360001,0.11400001,1.046
2021-07-01,41.10416793823242,12.416667938232422,1.677,1.3030001,0.108,1.0350001
2021-07-01,41.10416793823242,12.458333969116211,1.6450001,1.273,0.101,1.0220001
2021-07-01,41.10416793823242,12.500000953674316,1.6100001,1.269,0.071,0.97200006
2021-07-01,41.10416793823242,12.541667938232422,1.5740001,1.268,0.067,0.91300005
2021-07-01,41.10416793823242,12.583333969116211,1.5370001,1.235,0.063,0.897
2021-07-01,41.10416793823242,12.625000953674316,1.5000001,1.222,0.058000002,0.85200006
2021-07-01,41.10416793823242,12.666667938232422,1.463,1.19,0.054,0.83400005
2021-07-01,41.10416793823242,12.708333969116211,1.4280001,1.1650001,0.13100001,0.809
2021-07-01,41.10416793823242,12.750000953674316,1.393,1.1570001,0.13000001,0.758
2021-07-01,41.10416793823242,12.791667938232422,1.358,1.128,0.136,0.73800004
2021-07-01,41.10416793823242,12.833333969116211,1.325,1.095,0.13700001,0.726
2021-07-01,41.10416793823242,12.875000953674316,1.292,1.08,0.136,0.689
2021-07-01,41.10416793823242,12.916667938232422,1.2620001,1.052,0.133,0.67800003
2021-07-01,41.10416793823242,12.958333969116211,1.2320001,1.034,0.12900001,0.651
2021-07-01,41.10416793823242,13.000000953674316,1.2030001,1.026,0.124000005,0.61
2021-07-01,41.10416793823242,13.041667938232422,1.176,1.0020001,0.120000005,0.59800005
2021-07-01,41.10416793823242,13.083333969116211,1.151,0.96700007,0.105000004,0.611
2021-07-01,41.10416793823242,13.125000953674316,1.126,0.94600004,0.101,0.59800005
2021-07-01,41.10416793823242,13.166667938232422,1.1040001,0.92800003,0.097,0.58500004
2021-07-01,41.10416793823242,13.208333969116211,1.0830001,0.90900004,0.094000004,0.57600003
2021-07-01,41.10416793823242,13.250000953674316,1.065,0.906,0.09200001,0.545
2021-07-01,41.10416793823242,13.291667938232422,1.047,0.89100003,0.09,0.535
2021-07-01,41.10416793823242,13.333333969116211,1.0300001,0.882,0.089,0.518
2021-07-01,41.10416793823242,13.375000953674316,1.013,0.869,0.089,0.507
2021-07-01,41.10416793823242,13.416667938232422,0.99700004,0.85600007,0.08800001,0.497
2021-07-01,41.10416793823242,13.458333969116211,0.98100007,0.84400004,0.08800001,0.48600003
2021-07-01,41.10416793823242,13.500000953674316,0.966,0.84000003,0.08800001,0.462
2021-07-01,41.10416793823242,13.541667938232422,0.95000005,0.83800006,0.087000005,0.43100002
2021-07-01,41.10416793823242,13.583333969116211,0.934,0.832,0.07300001,0.411
2021-07-01,41.10416793823242,13.625000953674316,0.91800004,0.82000005,0.072000004,0.4
2021-07-01,41.10416793823242,13.666667938232422,0.90300006,0.814,0.072000004,0.379
2021-07-01,41.10416793823242,13.708333969116211,0.887,0.809,0.071,0.35300002
2021-07-01,41.10416793823242,13.750000953674316,0.869,0.794,0.07,0.344
2021-07-01,41.10416793823242,13.791667938232422,0.83900005,0.781,0.067,0.296
2021-07-01,41.10416793823242,13.833333969116211,0.794,0.75200003,0.026,0.24700001
2021-07-01,41.10416793823242,13.875000953674316,0.75000006,0.72400004,0.025,0.194
2021-07-01,41.10416793823242,16.95833396911621,0.287,0.15,0.135,0.177
2021-07-01,41.10416793823242,17.000001907348633,0.342,0.165,0.15400001,0.22500001
2021-07-01,41.10416793823242,17.041667938232422,0.37100002,0.18200001,0.076000005,0.25100002
2021-07-01,41.10416793823242,17.08333396911621,0.38900003,0.179,0.078,0.27
2021-07-01,41.10416793823242,17.125001907348633,0.4,0.172,0.079,0.279
2021-07-01,41.10416793823242,17.166667938232422,0.40500003,0.164,0.078,0.28300002
2021-07-01,41.10416793823242,17.20833396911621,0.40800002,0.179,0.164,0.28100002
2021-07-01,41.10416793823242,17.250001907348633,0.409,0.157,0.109000005,0.28
2021-07-01,41.10416793823242,17.291667938232422,0.41000003,0.18800001,0.11400001,0.282
2021-07-01,41.10416793823242,17.33333396911621,0.41000003,0.17500001,0.14500001,0.287
2021-07-01,41.10416793823242,17.375001907348633,0.41000003,0.18900001,0.13900001,0.28500003
2021-07-01,41.10416793823242,17.416667938232422,0.40800002,0.19800001,0.141,0.279
2021-07-01,41.10416793823242,17.45833396911621,0.404,0.25300002,0.127,0.272
2021-07-01,41.10416793823242,17.500001907348633,0.397,0.261,0.125,0.257
2021-07-01,41.10416793823242,17.541667938232422,0.38900003,0.268,0.128,0.238
2021-07-01,41.10416793823242,17.58333396911621,0.38200003,0.27,0.126,0.21900001
2021-07-01,41.10416793823242,17.625001907348633,0.377,0.275,0.113000005,0.2
2021-07-01,41.10416793823242,17.666667938232422,0.37500003,0.28,0.12900001,0.187
2021-07-01,41.10416793823242,17.70833396911621,0.374,0.24900001,0.13800001,0.17600001
2021-07-01,41.10416793823242,17.750001907348633,0.37500003,0.25300002,0.141,0.16800001
2021-07-01,41.10416793823242,17.791667938232422,0.37800002,0.23400001,0.18,0.15900001
2021-07-01,41.10416793823242,17.83333396911621,0.38000003,0.23900001,0.18400002,0.15200001
2021-07-01,41.10416793823242,17.875001907348633,0.384,0.254,0.18400002,0.143
2021-07-01,41.10416793823242,17.916667938232422,0.388,0.321,0.133,0.13700001
2021-07-01,41.10416793823242,17.95833396911621,0.39400002,0.33,0.134,0.13100001
2021-07-01,41.10416793823242,18.000001907348633,0.40100002,0.33900002,0.136,0.127
2021-07-01,41.10416793823242,18.041667938232422,0.40800002,0.35000002,0.143,0.11400001
2021-07-01,41.10416793823242,18.08333396911621,0.41700003,0.36100003,0.147,0.109000005
2021-07-01,41.10416793823242,18.125001907348633,0.42600003,0.35900003,0.102000006,0.102000006
2021-07-01,41.10416793823242,18.166667938232422,0.43800002,0.37,0.11000001,0.101
2021-07-01,41.10416793823242,18.20833396911621,0.45100003,0.372,0.172,0.101
2021-07-01,41.10416793823242,18.250001907348633,0.46600002,0.381,0.18200001,0.11400001
2021-07-01,41.10416793823242,18.291667938232422,0.48200002,0.43400002,0.16100001,0.128
2021-07-01,41.10416793823242,18.33333396911621,0.50100005,0.446,0.163,0.15300001
2021-07-01,41.10416793823242,18.375001907348633,0.523,0.45900002,0.165,0.185
2021-07-01,41.10416793823242,18.416667938232422,0.549,0.47200003,0.16700001,0.22000001
2021-07-01,41.10416793823242,18.45833396911621,0.578,0.47400004,0.16900001,0.28
2021-07-01,41.10416793823242,18.500001907348633,0.606,0.46100003,0.17,0.35300002
2021-07-01,41.10416793823242,18.541667938232422,0.629,0.36100003,0.22100002,0.43100002
2021-07-01,41.10416793823242,18.58333396911621,0.65300006,0.32000002,0.164,0.509
2021-07-01,41.10416793823242,18.625001907348633,0.67700005,0.164,0.109000005,0.586
2021-07-01,41.10416793823242,18.666667938232422,0.70000005,0.17400001,0.10700001,0.642
2021-07-01,41.10416793823242,18.70833396911621,0.721,0.17500001,0.061000004,0.68
2021-07-01,41.10416793823242,18.750001907348633,0.73600006,0.17500001,0.048,0.703
2021-07-01,41.10416793823242,18.791667938232422,0.716,0.17600001,0.052,0.68200004
2021-07-01,41.10416793823242,18.83333396911621,0.69500005,0.177,0.052,0.65900004
2021-07-01,41.10416793823242,18.875001907348633,0.675,0.178,0.068,0.637
2021-07-01,41.10416793823242,18.916667938232422,0.656,0.179,0.07700001,0.615
2021-07-01,41.10416793823242,18.95833396911621,0.63900006,0.18,0.081,0.596
2021-07-01,41.14583206176758,7.333333969116211,1.465,1.003,0.24400002,0.9760001
2021-07-01,41.14583206176758,7.375000953674316,1.4810001,1.0300001,0.24800001,0.96900004
2021-07-01,41.14583206176758,7.416667461395264,1.4940001,1.0890001,0.252,0.92200005
2021-07-01,41.14583206176758,7.458333969116211,1.5050001,0.89800006,0.65300006,0.91300005
2021-07-01,41.14583206176758,7.500000953674316,1.514,1.1290001,0.264,0.90400004
2021-07-01,41.14583206176758,7.541667461395264,1.521,1.202,0.178,0.85200006
2021-07-01,41.14583206176758,7.583333969116211,1.526,1.213,0.18,0.84300005
2021-07-01,41.14583206176758,7.625000953674316,1.5280001,1.2210001,0.374,0.82500005
2021-07-01,41.14583206176758,7.666667461395264,1.5280001,1.225,0.374,0.81900007
2021-07-01,41.14583206176758,7.708333969116211,1.526,1.2260001,0.374,0.814
2021-07-01,41.14583206176758,7.750000953674316,1.5220001,1.292,0.14600001,0.78900003
2021-07-01,41.14583206176758,7.791667461395264,1.5150001,1.289,0.147,0.78300005
2021-07-01,41.14583206176758,7.833333969116211,1.508,1.3080001,0.148,0.735
2021-07-01,41.14583206176758,7.875000953674316,1.5000001,1.304,0.148,0.726
2021-07-01,41.14583206176758,7.916667461395264,1.4920001,1.309,0.149,0.698
2021-07-01,41.14583206176758,7.958333969116211,1.4840001,1.3080001,0.15,0.684
2021-07-01,41.14583206176758,8.000000953674316,1.4760001,1.3030001,0.136,0.68
2021-07-01,41.14583206176758,8.041666984558105,1.468,1.3060001,0.136,0.656
2021-07-01,41.14583206176758,8.083333969116211,1.46,1.3180001,0.136,0.614
2021-07-01,41.14583206176758,8.125000953674316,1.4530001,1.3240001,0.136,0.583
2021-07-01,41.14583206176758,8.166666984558105,1.447,1.325,0.136,0.564
2021-07-01,41.14583206176758,8.208333969116211,1.44,1.3240001,0.09900001,0.558
2021-07-01,41.14583206176758,8.250000953674316,1.429,1.337,0.003,0.503
2021-07-01,41.14583206176758,8.291666984558105,1.4150001,1.3230001,0.003,0.5
2021-07-01,41.14583206176758,8.333333969116211,1.4000001,1.309,0.003,0.497
2021-07-01,41.14583206176758,8.375000953674316,1.3850001,1.2950001,0.003,0.48900002
2021-07-01,41.14583206176758,8.416666984558105,1.3770001,1.2850001,0.003,0.49500003
2021-07-01,41.14583206176758,8.458333969116211,1.3720001,1.274,0.104,0.49800003
2021-07-01,41.14583206176758,8.500000953674316,1.368,1.2670001,0.115,0.50100005
2021-07-01,41.14583206176758,8.541667938232422,1.3640001,1.269,0.125,0.485
2021-07-01,41.14583206176758,8.583333969116211,1.3610001,1.2600001,0.095000006,0.48700002
2021-07-01,41.14583206176758,8.625000953674316,1.358,1.261,0.096,0.47900003
2021-07-01,41.14583206176758,8.666667938232422,1.355,1.256,0.096,0.48100004
2021-07-01,41.14583206176758,8.708333969116211,1.3520001,1.2550001,0.096,0.47700003
2021-07-01,41.14583206176758,8.750000953674316,1.348,1.25,0.059000004,0.48200002
2021-07-01,41.14583206176758,8.791667938232422,1.343,1.2440001,0.058000002,0.485
2021-07-01,41.14583206176758,8.833333969116211,1.3360001,1.2370001,0.057000004,0.48800004
2021-07-01,41.14583206176758,8.875000953674316,1.3280001,1.2270001,0.056,0.49
2021-07-01,41.14583206176758,8.916667938232422,1.3160001,1.215,0.055000003,0.48900002
2021-07-01,41.14583206176758,8.958333969116211,1.2950001,1.184,0.094000004,0.504
2021-07-01,41.14583206176758,9.000000953674316,1.268,1.172,0.049000002,0.47900003
2021-07-01,41.14583206176758,9.041667938232422,1.2320001,1.1190001,0.032,0.51100004
2021-07-01,41.14583206176758,9.083333969116211,1.22,1.102,0.030000001,0.52000004
2021-07-01,41.14583206176758,9.541667938232422,0.45900002,0.109000005,0.096,0.43
2021-07-01,41.14583206176758,9.583333969116211,0.651,0.16000001,0.12200001,0.615
2021-07-01,41.14583206176758,9.625000953674316,0.79200006,0.2,0.115,0.749
2021-07-01,41.14583206176758,9.666667938232422,0.90400004,0.22100002,0.123,0.859
2021-07-01,41.14583206176758,9.708333969116211,1.0040001,0.24000001,0.126,0.95800006
2021-07-01,41.14583206176758,9.750000953674316,1.097,0.25500003,0.142,1.047
2021-07-01,41.14583206176758,9.791667938232422,1.176,0.261,0.133,1.1290001
2021-07-01,41.14583206176758,9.833333969116211,1.2470001,0.26200002,0.14400001,1.2
2021-07-01,41.14583206176758,9.875000953674316,1.3160001,0.26000002,0.15100001,1.271
2021-07-01,41.14583206176758,9.916667938232422,1.3850001,0.254,0.14,1.342
2021-07-01,41.14583206176758,9.958333969116211,1.4490001,0.252,0.148,1.409
2021-07-01,41.14583206176758,10.000000953674316,1.5130001,0.25,0.155,1.473
2021-07-01,41.14583206176758,10.041667938232422,1.5680001,0.25,0.16000001,1.529
2021-07-01,41.14583206176758,10.083333969116211,1.618,0.24900001,0.163,1.5780001
2021-07-01,41.14583206176758,10.125000953674316,1.6610001,0.24900001,0.15200001,1.6240001
2021-07-01,41.14583206176758,10.166667938232422,1.6980001,0.24700001,0.163,1.659
2021-07-01,41.14583206176758,10.208333969116211,1.7340001,0.24400002,0.162,1.6960001
2021-07-01,41.14583206176758,10.250000953674316,1.769,0.238,0.15,1.7320001
2021-07-01,41.14583206176758,10.291667938232422,1.8000001,0.231,0.156,1.764
2021-07-01,41.14583206176758,10.333333969116211,1.8280001,0.22200002,0.15300001,1.7930001
2021-07-01,41.14583206176758,10.375000953674316,1.8540001,0.149,0.132,1.815
2021-07-01,41.14583206176758,10.416667938232422,1.8720001,0.16800001,0.11400001,1.8330001
2021-07-01,41.14583206176758,10.458333969116211,1.8920001,0.185,0.10700001,1.8510001
2021-07-01,41.14583206176758,10.500000953674316,1.9110001,0.224,0.1,1.8700001
2021-07-01,41.14583206176758,10.541667938232422,1.9310001,0.22600001,0.113000005,1.889
2021-07-01,41.14583206176758,10.583333969116211,1.95,0.23200001,0.116000004,1.909
2021-07-01,41.14583206176758,10.625000953674316,1.9700001,0.23500001,0.11800001,1.9290001
2021-07-01,41.14583206176758,10.666667938232422,1.991,0.238,0.12100001,1.9490001
2021-07-01,41.14583206176758,10.708333969116211,2.012,0.24000001,0.123,1.9700001
2021-07-01,41.14583206176758,10.750000953674316,2.0340002,0.24200001,0.124000005,1.9920001
2021-07-01,41.14583206176758,10.791667938232422,2.055,0.23900001,0.126,2.0140002
2021-07-01,41.14583206176758,10.833333969116211,2.0770001,0.24100001,0.127,2.0340002
2021-07-01,41.14583206176758,10.875000953674316,2.098,0.24300002,0.12900001,2.055
2021-07-01,41.14583206176758,10.916667938232422,2.114,0.282,0.067,2.0630002
2021-07-01,41.14583206176758,10.958333969116211,2.131,0.284,0.074,2.0800002
2021-07-01,41.14583206176758,11.000000953674316,2.148,0.286,0.081,2.0960002
2021-07-01,41.14583206176758,11.041667938232422,2.161,0.39600003,0.15,2.091
2021-07-01,41.14583206176758,11.083333969116211,2.1720002,0.40600002,0.15400001,2.1000001
2021-07-01,41.14583206176758,11.125000953674316,2.183,0.41400003,0.112,2.107
2021-07-01,41.14583206176758,11.166667938232422,2.1920002,0.42000002,0.11400001,2.115
2021-07-01,41.14583206176758,11.208333969116211,2.2,0.432,0.117000006,2.1200001
2021-07-01,41.14583206176758,11.250000953674316,2.207,0.437,0.119,2.124
2021-07-01,41.14583206176758,11.291667938232422,2.213,0.441,0.201,2.124
2021-07-01,41.14583206176758,11.333333969116211,2.2180002,0.44500002,0.20600002,2.125
2021-07-01,41.14583206176758,11.375000953674316,2.2210002,0.47300002,0.21100001,2.1220002
2021-07-01,41.14583206176758,11.416667938232422,2.2210002,0.48000002,0.216,2.117
2021-07-01,41.14583206176758,11.458333969116211,2.219,0.574,0.22000001,2.0870001
2021-07-01,41.14583206176758,11.500000953674316,2.214,0.57900006,0.223,2.081
2021-07-01,41.14583206176758,11.541667938232422,2.206,0.52900004,0.40600002,2.022
2021-07-01,41.14583206176758,11.583333969116211,2.196,0.53000003,0.40500003,2.0070002
2021-07-01,41.14583206176758,11.625000953674316,2.183,0.558,0.40100002,1.9860001
2021-07-01,41.14583206176758,11.666667938232422,2.1690001,0.559,0.39600003,1.9670001
2021-07-01,41.14583206176758,11.708333969116211,2.153,0.559,0.52900004,1.9020001
2021-07-01,41.14583206176758,11.750000953674316,2.135,0.777,0.53400004,1.8100001
2021-07-01,41.14583206176758,11.791667938232422,2.1160002,0.771,0.536,1.7880001
2021-07-01,41.14583206176758,11.833333969116211,2.094,1.018,0.37500003,1.705
2021-07-01,41.14583206176758,11.875000953674316,2.071,1.011,0.36600003,1.687
2021-07-01,41.14583206176758,11.916667938232422,2.046,0.84700006,0.72400004,1.608
2021-07-01,41.14583206176758,11.958333969116211,2.019,0.836,0.717,1.5840001
2021-07-01,41.14583206176758,12.000000953674316,1.9900001,1.001,0.70900005,1.48
2021-07-01,41.14583206176758,12.041667938232422,1.96,1.33,0.319,1.3510001
2021-07-01,41.14583206176758,12.083333969116211,1.9290001,1.381,0.323,1.2900001
2021-07-01,41.14583206176758,12.125000953674316,1.8980001,1.3490001,0.319,1.276
2021-07-01,41.14583206176758,12.166667938232422,1.8670001,1.3360001,0.28500003,1.2490001
2021-07-01,41.14583206176758,12.208333969116211,1.8360001,1.307,0.30100003,1.2310001
2021-07-01,41.14583206176758,12.250000953674316,1.8040001,1.3770001,0.29500002,1.1040001
2021-07-01,41.14583206176758,12.291667938232422,1.7720001,1.3670001,0.289,1.0660001
2021-07-01,41.14583206176758,12.333333969116211,1.7390001,1.3750001,0.109000005,1.041
2021-07-01,41.14583206176758,12.375000953674316,1.705,1.353,0.07700001,1.018
2021-07-01,41.14583206176758,12.416667938232422,1.672,1.319,0.07300001,1.0090001
2021-07-01,41.14583206176758,12.458333969116211,1.6370001,1.3010001,0.068,0.97400004
2021-07-01,41.14583206176758,12.500000953674316,1.6,1.3060001,0.064,0.90500003
2021-07-01,41.14583206176758,12.541667938232422,1.562,1.294,0.13800001,0.85700005
2021-07-01,41.14583206176758,12.583333969116211,1.524,1.2570001,0.136,0.84300005
2021-07-01,41.14583206176758,12.625000953674316,1.4860001,1.225,0.133,0.823
2021-07-01,41.14583206176758,12.666667938232422,1.45,1.199,0.13100001,0.795
2021-07-01,41.14583206176758,12.708333969116211,1.4130001,1.194,0.132,0.73700005
2021-07-01,41.14583206176758,12.750000953674316,1.3770001,1.159,0.133,0.725
2021-07-01,41.14583206176758,12.791667938232422,1.343,1.1370001,0.133,0.69600004
2021-07-01,41.14583206176758,12.833333969116211,1.3080001,1.1060001,0.13900001,0.67700005
2021-07-01,41.14583206176758,12.875000953674316,1.274,1.085,0.13800001,0.648
2021-07-01,41.14583206176758,12.916667938232422,1.2420001,1.075,0.136,0.6
2021-07-01,41.14583206176758,12.958333969116211,1.21,1.057,0.13100001,0.568
2021-07-01,41.14583206176758,13.000000953674316,1.1810001,1.0320001,0.127,0.554
2021-07-01,41.14583206176758,13.041667938232422,1.148,1.0040001,0.123,0.537
2021-07-01,41.14583206176758,13.083333969116211,1.115,0.97700006,0.10700001,0.521
2021-07-01,41.14583206176758,13.125000953674316,1.0840001,0.95000005,0.104,0.50600004
2021-07-01,41.14583206176758,13.166667938232422,1.056,0.9250001,0.1,0.49400002
2021-07-01,41.14583206176758,13.208333969116211,1.031,0.901,0.097,0.485
2021-07-01,41.14583206176758,13.250000953674316,1.0090001,0.878,0.095000006,0.483
2021-07-01,41.14583206176758,13.291667938232422,0.98800004,0.869,0.093,0.45400003
2021-07-01,41.14583206176758,13.333333969116211,0.97,0.86,0.091000006,0.43300003
2021-07-01,41.14583206176758,13.375000953674316,0.952,0.84700006,0.091000006,0.42000002
2021-07-01,41.14583206176758,13.416667938232422,0.93500006,0.832,0.09,0.41000003
2021-07-01,41.14583206176758,13.458333969116211,0.91800004,0.81900007,0.09,0.39900002
2021-07-01,41.14583206176758,13.500000953674316,0.901,0.80600005,0.09,0.388
2021-07-01,41.14583206176758,13.541667938232422,0.88500005,0.80600005,0.075,0.35200003
2021-07-01,41.14583206176758,13.583333969116211,0.869,0.79300004,0.075,0.34100002
2021-07-01,41.14583206176758,13.625000953674316,0.85300004,0.78400004,0.074,0.324
2021-07-01,41.14583206176758,13.666667938232422,0.83800006,0.77500004,0.07300001,0.30400002
2021-07-01,41.14583206176758,13.708333969116211,0.82000005,0.76500005,0.072000004,0.286
2021-07-01,41.14583206176758,13.750000953674316,0.79700005,0.74300003,0.069000006,0.277
2021-07-01,41.14583206176758,13.791667938232422,0.76000005,0.721,0.018000001,0.23600002
2021-07-01,41.14583206176758,13.833333969116211,0.72900003,0.70600003,0.016,0.179
2021-07-01,41.14583206176758,16.83333396911621,0.303,0.15900001,0.133,0.18900001
2021-07-01,41.14583206176758,16.875001907348633,0.36,0.162,0.097,0.24700001
2021-07-01,41.14583206176758,16.916667938232422,0.39400002,0.16900001,0.086,0.28500003
2021-07-01,41.14583206176758,16.95833396911621,0.418,0.18300001,0.117000006,0.30800003
2021-07-01,41.14583206176758,17.000001907348633,0.43400002,0.177,0.127,0.32900003
2021-07-01,41.14583206176758,17.041667938232422,0.44300002,0.178,0.09900001,0.33600003
2021-07-01,41.14583206176758,17.08333396911621,0.44900003,0.177,0.085,0.33800003
2021-07-01,41.14583206176758,17.125001907348633,0.453,0.17500001,0.085,0.33900002
2021-07-01,41.14583206176758,17.166667938232422,0.45400003,0.17,0.116000004,0.337
2021-07-01,41.14583206176758,17.20833396911621,0.453,0.165,0.12100001,0.33400002
2021-07-01,41.14583206176758,17.250001907348633,0.45100003,0.157,0.126,0.33
2021-07-01,41.14583206176758,17.291667938232422,0.44900003,0.19100001,0.13900001,0.33100003
2021-07-01,41.14583206176758,17.33333396911621,0.44500002,0.19900002,0.14,0.326
2021-07-01,41.14583206176758,17.375001907348633,0.441,0.25,0.11800001,0.319
2021-07-01,41.14583206176758,17.416667938232422,0.43500003,0.257,0.13100001,0.30900002
2021-07-01,41.14583206176758,17.45833396911621,0.42800003,0.266,0.126,0.296
2021-07-01,41.14583206176758,17.500001907348633,0.42000002,0.273,0.119,0.28300002
2021-07-01,41.14583206176758,17.541667938232422,0.41200003,0.275,0.124000005,0.263
2021-07-01,41.14583206176758,17.58333396911621,0.404,0.28100002,0.125,0.245
2021-07-01,41.14583206176758,17.625001907348633,0.397,0.28500003,0.125,0.22700001
2021-07-01,41.14583206176758,17.666667938232422,0.393,0.252,0.14400001,0.21200001
2021-07-01,41.14583206176758,17.70833396911621,0.39100003,0.256,0.147,0.2
2021-07-01,41.14583206176758,17.750001907348633,0.39100003,0.26500002,0.15,0.19000001
2021-07-01,41.14583206176758,17.791667938232422,0.39200002,0.25,0.18300001,0.18200001
2021-07-01,41.14583206176758,17.83333396911621,0.393,0.257,0.18300001,0.16900001
2021-07-01,41.14583206176758,17.875001907348633,0.395,0.32200003,0.126,0.162
2021-07-01,41.14583206176758,17.916667938232422,0.39800003,0.32900003,0.13100001,0.15100001
2021-07-01,41.14583206176758,17.95833396911621,0.402,0.337,0.135,0.13800001
2021-07-01,41.14583206176758,18.000001907348633,0.40800002,0.34500003,0.13700001,0.132
2021-07-01,41.14583206176758,18.041667938232422,0.41400003,0.35500002,0.143,0.123
2021-07-01,41.14583206176758,18.08333396911621,0.42100003,0.365,0.148,0.11100001
2021-07-01,41.14583206176758,18.125001907348633,0.43,0.36,0.108,0.10300001
2021-07-01,41.14583206176758,18.166667938232422,0.439,0.354,0.18300001,0.101
2021-07-01,41.14583206176758,18.20833396911621,0.45100003,0.37,0.177,0.098000005
2021-07-01,41.14583206176758,18.250001907348633,0.46400002,0.42100003,0.158,0.109000005
2021-07-01,41.14583206176758,18.291667938232422,0.47900003,0.43300003,0.16100001,0.123
2021-07-01,41.14583206176758,18.33333396911621,0.497,0.44500002,0.163,0.14400001
2021-07-01,41.14583206176758,18.375001907348633,0.518,0.45800003,0.165,0.17300001
2021-07-01,41.14583206176758,18.416667938232422,0.54300004,0.46800002,0.16700001,0.215
2021-07-01,41.14583206176758,18.45833396911621,0.57100004,0.46800002,0.16800001,0.27600002
2021-07-01,41.14583206176758,18.500001907348633,0.59800005,0.455,0.16900001,0.347
2021-07-01,41.14583206176758,18.541667938232422,0.62,0.35200003,0.21700001,0.423
2021-07-01,41.14583206176758,18.58333396911621,0.642,0.31100002,0.194,0.49600002
2021-07-01,41.14583206176758,18.625001907348633,0.665,0.15300001,0.134,0.56700003
2021-07-01,41.14583206176758,18.666667938232422,0.68600005,0.17300001,0.1,0.628
2021-07-01,41.14583206176758,18.70833396911621,0.70500004,0.17400001,0.054,0.665
2021-07-01,41.14583206176758,18.750001907348633,0.71800005,0.17500001,0.042000003,0.68500006
2021-07-01,41.14583206176758,18.791667938232422,0.698,0.17600001,0.043,0.665
2021-07-01,41.14583206176758,18.83333396911621,0.67700005,0.178,0.062000003,0.642
2021-07-01,41.14583206176758,18.875001907348633,0.65800005,0.179,0.071,0.62
2021-07-01,41.14583206176758,18.916667938232422,0.64100003,0.18,0.074,0.601
2021-07-01,41.14583206176758,18.95833396911621,0.62600005,0.18100001,0.078,0.583
2021-07-01,41.1875,7.333333969116211,1.488,1.006,0.13900001,1.033
2021-07-01,41.1875,7.375000953674316,1.5020001,1.049,0.23900001,0.998
2021-07-01,41.1875,7.416667461395264,1.514,1.072,0.273,0.9620001
2021-07-01,41.1875,7.458333969116211,1.524,0.906,0.67,0.91400003
2021-07-01,41.1875,7.500000953674316,1.5330001,1.144,0.27800003,0.90500003
2021-07-01,41.1875,7.541667461395264,1.539,1.192,0.18900001,0.897
2021-07-01,41.1875,7.583333969116211,1.5410001,1.228,0.19000001,0.851
2021-07-01,41.1875,7.625000953674316,1.542,1.235,0.19100001,0.836
2021-07-01,41.1875,7.666667461395264,1.542,1.2370001,0.19100001,0.83300006
2021-07-01,41.1875,7.708333969116211,1.5380001,1.2360001,0.19100001,0.827
2021-07-01,41.1875,7.750000953674316,1.5320001,1.2900001,0.148,0.81200004
2021-07-01,41.1875,7.791667461395264,1.524,1.2830001,0.149,0.809
2021-07-01,41.1875,7.833333969116211,1.5150001,1.286,0.149,0.78700006
2021-07-01,41.1875,7.875000953674316,1.506,1.3030001,0.149,0.74
2021-07-01,41.1875,7.916667461395264,1.498,1.294,0.15,0.73700005
2021-07-01,41.1875,7.958333969116211,1.4900001,1.304,0.15100001,0.70400006
2021-07-01,41.1875,8.000000953674316,1.4820001,1.296,0.15100001,0.70100003
2021-07-01,41.1875,8.041666984558105,1.4740001,1.2980001,0.13700001,0.684
